Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,T2M,GWETTOP,Precipitations_mm,VPD
2025-08-01,29.5,-2.5,23.56,11.39,37.23,,0.0,5.63
2025-08-01,30.5,-7.5,28.42,15.7,29.03,,0.0,3.383
2025-08-01,30.5,-2.5,24.62,11.31,37.19,,0.0,5.623
2025-08-01,31.5,-7.5,27.58,24.49,29.38,,0.0,3.092
2025-08-01,31.5,-2.5,24.12,13.1,35.67,,0.0,5.07
2025-08-01,32.5,-7.5,28.06,44.12,30.76,,0.0,2.476
2025-08-01,32.5,-2.5,24.58,18.89,31.98,,0.0,3.852
2025-08-01,33.5,-7.5,27.37,80.07,24.89,,0.0,0.627
2025-08-01,33.5,-2.5,25.76,36.01,29.43,,0.0,2.628
2025-08-01,34.5,-7.5,25.8,89.77,24.37,,0.0,0.312
2025-08-01,34.5,-2.5,27.25,47.47,27.17,,0.0,1.892
2025-08-01,35.5,-7.5,26.0,87.45,23.66,,0.0,0.367
2025-08-01,35.5,-2.5,24.97,88.76,23.85,,0.0,0.332
2025-08-02,27.5,-7.5,22.69,22.78,35.16,,0.0,4.38
2025-08-02,27.5,-2.5,22.14,20.67,38.25,,0.0,5.327
2025-08-02,28.5,-7.5,22.83,22.17,35.38,,0.0,4.469
2025-08-02,28.5,-2.5,20.85,19.2,38.67,,0.0,5.55
2025-08-02,29.5,-7.5,23.06,12.56,37.77,,0.0,5.721
2025-08-02,29.5,-2.5,21.1,18.67,37.41,,0.0,5.218
2025-08-02,30.5,-7.5,23.7,16.44,28.96,,0.0,3.339
2025-08-02,30.5,-2.5,19.37,17.06,36.88,,0.0,5.17
2025-08-02,31.5,-7.5,24.44,25.67,29.88,,0.0,3.132
2025-08-02,31.5,-2.5,15.23,17.06,35.62,,0.0,4.825
2025-08-02,32.5,-7.5,27.47,49.75,30.82,,0.0,2.234
2025-08-02,32.5,-2.5,18.18,17.72,32.1,,0.0,3.934
2025-08-02,33.5,-7.5,25.13,84.14,25.16,,0.0,0.507
2025-08-02,33.5,-2.5,19.48,23.18,31.61,,0.0,3.573
2025-08-02,34.5,-7.5,26.5,93.06,24.09,,0.0,0.208
2025-08-02,34.5,-2.5,22.27,37.7,29.85,,0.0,2.621
2025-08-02,35.5,-7.5,28.01,87.27,23.6,,0.0,0.371
2025-08-02,35.5,-2.5,22.8,91.89,23.85,,0.0,0.24
2025-08-03,27.5,-7.5,26.0,26.09,34.05,,0.0,3.942
2025-08-03,27.5,-2.5,25.01,20.88,38.49,,0.0,5.382
2025-08-03,28.5,-7.5,24.37,25.61,33.51,,0.0,3.85
2025-08-03,28.5,-2.5,24.63,19.09,38.49,,0.0,5.504
2025-08-03,29.5,-7.5,21.19,17.17,36.37,,0.0,5.022
2025-08-03,29.5,-2.5,21.21,19.22,37.5,,0.0,5.208
2025-08-03,30.5,-7.5,21.54,19.09,28.44,,0.0,3.137
2025-08-03,30.5,-2.5,23.34,19.63,36.47,,0.0,4.899
2025-08-03,31.5,-7.5,21.78,29.85,29.03,,0.0,2.815
2025-08-03,31.5,-2.5,24.17,20.17,35.24,,0.0,4.548
2025-08-03,32.5,-7.5,24.21,59.15,27.59,,0.0,1.508
2025-08-03,32.5,-2.5,21.85,23.4,31.59,,0.1,3.559
2025-08-03,33.5,-7.5,23.56,82.0,23.83,,0.0,0.532
2025-08-03,33.5,-2.5,16.97,23.61,31.64,,0.1,3.559
2025-08-03,34.5,-7.5,23.19,88.85,23.61,,0.0,0.325
2025-08-03,34.5,-2.5,22.97,32.97,31.34,,0.0,3.07
2025-08-03,35.5,-7.5,20.92,91.76,23.29,,0.0,0.236
2025-08-03,35.5,-2.5,18.65,95.36,23.79,,0.0,0.137
2025-08-04,27.5,-7.5,24.37,24.08,35.86,,0.0,4.476
2025-08-04,27.5,-2.5,26.57,16.22,38.67,,0.0,5.754
2025-08-04,28.5,-7.5,25.77,23.84,35.7,,0.0,4.451
2025-08-04,28.5,-2.5,26.39,16.58,38.19,,0.0,5.583
2025-08-04,29.5,-7.5,24.86,17.69,37.71,,0.0,5.368
2025-08-04,29.5,-2.5,25.42,18.26,36.75,,0.0,5.059
2025-08-04,30.5,-7.5,23.19,25.11,27.88,,0.4,2.811
2025-08-04,30.5,-2.5,24.86,20.37,36.57,,0.0,4.881
2025-08-04,31.5,-7.5,23.01,30.77,28.75,,0.0,2.733
2025-08-04,31.5,-2.5,24.19,22.57,34.95,,0.0,4.341
2025-08-04,32.5,-7.5,25.43,57.55,28.15,,0.0,1.619
2025-08-04,32.5,-2.5,25.87,36.62,29.31,,0.0,2.585
2025-08-04,33.5,-7.5,24.85,82.46,23.28,,0.0,0.501
2025-08-04,33.5,-2.5,26.57,25.6,30.47,,0.0,3.243
2025-08-04,34.5,-7.5,26.03,85.45,23.15,,0.0,0.412
2025-08-04,34.5,-2.5,25.02,43.36,29.25,,0.0,2.302
2025-08-04,35.5,-7.5,25.87,86.98,23.29,,0.0,0.372
2025-08-04,35.5,-2.5,21.67,92.25,23.64,,0.0,0.226
2025-08-05,27.5,-7.5,26.04,16.49,38.02,,0.0,5.538
2025-08-05,27.5,-2.5,25.86,13.98,38.69,,0.0,5.915
2025-08-05,28.5,-7.5,25.02,16.99,38.08,,0.0,5.523
2025-08-05,28.5,-2.5,26.11,14.19,38.43,,0.0,5.818
2025-08-05,29.5,-7.5,23.17,17.64,38.82,,0.0,5.703
2025-08-05,29.5,-2.5,25.88,15.5,36.71,,0.0,5.219
2025-08-05,30.5,-7.5,19.65,32.92,27.35,,1.0,2.441
2025-08-05,30.5,-2.5,26.28,15.09,36.6,,0.0,5.213
2025-08-05,31.5,-7.5,21.07,33.93,28.97,,0.0,2.642
2025-08-05,31.5,-2.5,26.35,17.05,35.97,,0.0,4.92
2025-08-05,32.5,-7.5,23.32,46.5,32.43,,0.3,2.606
2025-08-05,32.5,-2.5,24.95,26.51,30.92,,0.0,3.286
2025-08-05,33.5,-7.5,21.27,83.46,24.75,,0.0,0.516
2025-08-05,33.5,-2.5,25.58,24.48,31.26,,0.0,3.443
2025-08-05,34.5,-7.5,22.31,90.41,23.81,,0.0,0.283
2025-08-05,34.5,-2.5,25.87,31.31,31.41,,0.0,3.159
2025-08-05,35.5,-7.5,23.87,94.47,23.12,,0.0,0.156
2025-08-05,35.5,-2.5,24.57,94.01,23.78,,0.0,0.176
2025-08-06,27.5,-7.5,25.83,15.05,38.36,,0.0,5.738
2025-08-06,27.5,-2.5,27.54,14.3,38.53,,0.0,5.842
2025-08-06,28.5,-7.5,24.18,19.3,37.62,,0.0,5.237
2025-08-06,28.5,-2.5,27.17,14.4,38.2,,0.0,5.732
2025-08-06,29.5,-7.5,20.06,19.14,38.2,,0.0,5.415
2025-08-06,29.5,-2.5,25.28,14.21,37.01,,0.0,5.386
2025-08-06,30.5,-7.5,20.95,31.22,27.02,,0.5,2.455
2025-08-06,30.5,-2.5,27.19,14.7,35.94,,0.0,5.051
2025-08-06,31.5,-7.5,25.49,30.59,29.47,,0.0,2.857
2025-08-06,31.5,-2.5,25.98,18.31,35.03,,0.0,4.601
2025-08-06,32.5,-7.5,25.96,36.09,34.17,,0.0,3.432
2025-08-06,32.5,-2.5,25.68,29.03,29.96,,0.0,3.004
2025-08-06,33.5,-7.5,24.85,74.94,27.01,,0.0,0.894
2025-08-06,33.5,-2.5,24.71,22.38,30.56,,0.0,3.401
2025-08-06,34.5,-7.5,23.01,90.03,23.94,,0.0,0.296
2025-08-06,34.5,-2.5,24.06,26.56,31.69,,0.1,3.431
2025-08-06,35.5,-7.5,22.78,92.0,22.85,,0.0,0.223
2025-08-06,35.5,-2.5,22.3,93.54,24.18,,0.0,0.195
2025-08-07,27.5,-7.5,26.47,15.92,37.62,,0.0,5.456
2025-08-07,27.5,-2.5,27.73,16.48,35.94,,0.0,4.945
2025-08-07,28.5,-7.5,26.84,18.41,37.22,,0.0,5.181
2025-08-07,28.5,-2.5,27.29,17.24,35.62,,0.0,4.815
2025-08-07,29.5,-7.5,24.69,21.63,36.99,,0.0,4.915
2025-08-07,29.5,-2.5,27.42,18.08,34.34,,0.0,4.441
2025-08-07,30.5,-7.5,21.44,35.61,26.41,,0.0,2.217
2025-08-07,30.5,-2.5,27.61,20.26,34.1,,0.0,4.265
2025-08-07,31.5,-7.5,25.88,34.29,29.34,,0.0,2.684
2025-08-07,31.5,-2.5,26.9,21.34,33.54,,0.0,4.078
2025-08-07,32.5,-7.5,26.55,52.44,29.95,,0.2,2.012
2025-08-07,32.5,-2.5,23.79,29.07,29.68,,0.0,2.955
2025-08-07,33.5,-7.5,25.01,80.03,24.29,,0.0,0.606
2025-08-07,33.5,-2.5,22.89,24.46,30.44,,0.0,3.287
2025-08-07,34.5,-7.5,22.81,87.1,23.2,,0.0,0.367
2025-08-07,34.5,-2.5,25.2,30.36,31.01,,0.0,3.13
2025-08-07,35.5,-7.5,22.78,87.22,22.29,,0.0,0.344
2025-08-07,35.5,-2.5,23.86,95.15,24.07,,0.0,0.145
2025-08-08,27.5,-7.5,27.14,15.87,35.81,,0.0,4.946
2025-08-08,27.5,-2.5,26.26,16.67,35.16,,0.0,4.727
2025-08-08,28.5,-7.5,26.82,19.79,35.76,,0.0,4.703
2025-08-08,28.5,-2.5,26.21,16.44,34.79,,0.0,4.644
2025-08-08,29.5,-7.5,27.04,21.28,36.69,,0.0,4.857
2025-08-08,29.5,-2.5,27.5,17.89,33.42,,0.0,4.228
2025-08-08,30.5,-7.5,24.4,34.83,25.86,,0.0,2.173
2025-08-08,30.5,-2.5,27.47,18.39,33.21,,0.0,4.154
2025-08-08,31.5,-7.5,26.51,27.57,28.97,,0.0,2.896
2025-08-08,31.5,-2.5,27.11,19.02,33.05,,0.0,4.085
2025-08-08,32.5,-7.5,27.58,42.72,29.58,,0.0,2.372
2025-08-08,32.5,-2.5,26.26,27.47,29.32,,0.0,2.959
2025-08-08,33.5,-7.5,27.34,77.54,23.38,,0.0,0.646
2025-08-08,33.5,-2.5,25.83,23.18,29.96,,0.0,3.252
2025-08-08,34.5,-7.5,27.57,85.51,22.87,,0.0,0.404
2025-08-08,34.5,-2.5,25.91,32.69,30.7,,0.0,2.973
2025-08-08,35.5,-7.5,26.98,85.94,22.05,,0.0,0.373
2025-08-08,35.5,-2.5,23.94,96.2,24.49,,0.0,0.117
2025-08-09,27.5,-7.5,27.47,14.03,35.63,,0.0,5.005
2025-08-09,27.5,-2.5,27.25,16.03,34.96,,0.0,4.711
2025-08-09,28.5,-7.5,27.13,14.62,35.3,,0.0,4.881
2025-08-09,28.5,-2.5,26.8,16.95,34.85,,0.0,4.631
2025-08-09,29.5,-7.5,27.62,15.56,37.1,,0.0,5.327
2025-08-09,29.5,-2.5,27.43,18.31,33.84,,0.0,4.307
2025-08-09,30.5,-7.5,25.99,26.7,27.44,,0.0,2.682
2025-08-09,30.5,-2.5,27.66,18.36,33.63,,0.0,4.254
2025-08-09,31.5,-7.5,26.72,24.04,29.78,,0.0,3.182
2025-08-09,31.5,-2.5,27.1,19.76,33.33,,0.0,4.111
2025-08-09,32.5,-7.5,27.76,32.58,32.1,,0.0,3.224
2025-08-09,32.5,-2.5,26.6,28.04,29.66,,0.0,2.994
2025-08-09,33.5,-7.5,27.9,70.67,25.04,,0.0,0.931
2025-08-09,33.5,-2.5,26.3,23.76,30.47,,0.0,3.323
2025-08-09,34.5,-7.5,27.41,82.96,23.52,,0.0,0.494
2025-08-09,34.5,-2.5,27.01,35.26,30.59,,0.0,2.841
2025-08-09,35.5,-7.5,26.87,82.44,22.93,,0.0,0.491
2025-08-09,35.5,-2.5,23.7,95.24,24.81,,0.0,0.149
2025-08-10,27.5,-7.5,28.16,14.24,36.09,,0.0,5.12
2025-08-10,27.5,-2.5,28.17,14.33,35.57,,0.0,4.971
2025-08-10,28.5,-7.5,27.75,15.01,35.79,,0.0,4.991
2025-08-10,28.5,-2.5,27.81,15.06,35.33,,0.0,4.864
2025-08-10,29.5,-7.5,26.87,13.53,37.14,,0.0,5.467
2025-08-10,29.5,-2.5,28.08,16.41,34.74,,0.0,4.633
2025-08-10,30.5,-7.5,24.85,21.47,29.01,,0.0,3.147
2025-08-10,30.5,-2.5,28.17,17.84,34.38,,0.0,4.463
2025-08-10,31.5,-7.5,28.02,20.56,30.66,,0.0,3.5
2025-08-10,31.5,-2.5,27.45,18.51,34.17,,0.0,4.376
2025-08-10,32.5,-7.5,28.04,27.55,34.13,,0.0,3.882
2025-08-10,32.5,-2.5,27.98,25.73,29.57,,0.0,3.074
2025-08-10,33.5,-7.5,27.47,63.13,27.33,,0.0,1.34
2025-08-10,33.5,-2.5,28.36,26.52,28.99,,0.0,2.942
2025-08-10,34.5,-7.5,26.06,91.39,24.77,,0.0,0.269
2025-08-10,34.5,-2.5,28.04,36.15,29.08,,0.0,2.569
2025-08-10,35.5,-7.5,24.09,89.35,24.44,,0.0,0.326
2025-08-10,35.5,-2.5,25.56,91.36,24.82,,0.0,0.271
2025-08-11,27.5,-7.5,27.66,12.37,36.17,,0.0,5.255
2025-08-11,27.5,-2.5,27.23,15.91,35.84,,0.0,4.952
2025-08-11,28.5,-7.5,27.03,12.74,36.33,,0.0,5.279
2025-08-11,28.5,-2.5,27.02,15.93,35.41,,0.0,4.835
2025-08-11,29.5,-7.5,25.07,12.09,38.09,,0.0,5.852
2025-08-11,29.5,-2.5,27.39,15.76,34.41,,0.0,4.584
2025-08-11,30.5,-7.5,23.27,18.19,28.77,,0.0,3.234
2025-08-11,30.5,-2.5,28.79,15.23,34.65,,0.0,4.675
2025-08-11,31.5,-7.5,27.8,16.32,30.78,,0.0,3.712
2025-08-11,31.5,-2.5,28.77,16.45,33.6,,0.0,4.346
2025-08-11,32.5,-7.5,27.49,22.43,35.36,,0.0,4.449
2025-08-11,32.5,-2.5,29.36,25.93,28.3,,0.0,2.849
2025-08-11,33.5,-7.5,25.73,51.93,29.72,,0.0,2.007
2025-08-11,33.5,-2.5,29.21,27.11,27.73,,0.0,2.712
2025-08-11,34.5,-7.5,25.88,74.0,26.81,,0.0,0.917
2025-08-11,34.5,-2.5,28.31,34.37,28.7,,0.0,2.584
2025-08-11,35.5,-7.5,26.06,81.02,25.36,,0.0,0.614
2025-08-11,35.5,-2.5,26.39,88.23,25.22,,0.0,0.378
2025-08-12,27.5,-7.5,26.96,12.83,36.21,,0.0,5.239
2025-08-12,27.5,-2.5,26.42,14.81,35.63,,0.0,4.959
2025-08-12,28.5,-7.5,25.94,12.97,35.9,,0.0,5.142
2025-08-12,28.5,-2.5,26.56,14.36,35.49,,0.0,4.947
2025-08-12,29.5,-7.5,23.99,11.53,37.38,,0.0,5.667
2025-08-12,29.5,-2.5,26.83,13.77,34.78,,0.0,4.79
2025-08-12,30.5,-7.5,20.68,17.0,28.08,,0.0,3.152
2025-08-12,30.5,-2.5,28.42,14.42,33.5,,0.0,4.427
2025-08-12,31.5,-7.5,24.7,16.02,30.36,,0.0,3.637
2025-08-12,31.5,-2.5,28.24,16.23,32.86,,0.0,4.181
2025-08-12,32.5,-7.5,27.9,21.6,34.53,,0.0,4.295
2025-08-12,32.5,-2.5,28.88,24.21,27.65,,0.0,2.807
2025-08-12,33.5,-7.5,27.61,53.19,28.8,,0.0,1.853
2025-08-12,33.5,-2.5,29.01,21.97,27.13,,0.0,2.803
2025-08-12,34.5,-7.5,27.66,72.79,26.84,,0.0,0.961
2025-08-12,34.5,-2.5,28.38,25.91,29.73,,0.0,3.095
2025-08-12,35.5,-7.5,27.52,79.53,25.45,,0.0,0.666
2025-08-12,35.5,-2.5,25.86,81.66,25.93,,0.0,0.614
2025-08-13,27.5,-7.5,22.86,11.09,36.32,,0.0,5.375
2025-08-13,27.5,-2.5,26.32,14.06,35.75,,0.0,5.036
2025-08-13,28.5,-7.5,23.08,11.64,36.04,,0.0,5.261
2025-08-13,28.5,-2.5,27.0,13.57,35.78,,0.0,5.073
2025-08-13,29.5,-7.5,24.85,11.32,38.05,,0.0,5.891
2025-08-13,29.5,-2.5,27.11,13.09,35.04,,0.0,4.897
2025-08-13,30.5,-7.5,24.2,17.74,28.14,,0.0,3.135
2025-08-13,30.5,-2.5,27.28,13.32,34.51,,0.0,4.743
2025-08-13,31.5,-7.5,27.37,16.72,29.82,,0.0,3.497
2025-08-13,31.5,-2.5,26.86,14.29,33.81,,0.0,4.511
2025-08-13,32.5,-7.5,27.96,23.63,33.12,,0.0,3.867
2025-08-13,32.5,-2.5,27.44,20.61,29.29,,0.0,3.234
2025-08-13,33.5,-7.5,26.25,64.83,26.99,,0.0,1.253
2025-08-13,33.5,-2.5,27.81,17.48,29.4,,0.0,3.383
2025-08-13,34.5,-7.5,26.1,94.47,25.34,,0.0,0.179
2025-08-13,34.5,-2.5,27.89,24.62,30.05,,0.0,3.208
2025-08-13,35.5,-7.5,24.18,87.43,24.85,,0.0,0.395
2025-08-13,35.5,-2.5,25.78,84.16,26.13,,0.0,0.537
2025-08-14,27.5,-7.5,23.88,12.04,36.12,,0.0,5.26
2025-08-14,27.5,-2.5,27.04,13.18,36.08,,0.0,5.18
2025-08-14,28.5,-7.5,22.35,12.08,36.18,,0.0,5.275
2025-08-14,28.5,-2.5,26.24,13.03,36.19,,0.0,5.221
2025-08-14,29.5,-7.5,22.37,11.75,37.52,,0.0,5.696
2025-08-14,29.5,-2.5,26.14,13.31,35.58,,0.0,5.033
2025-08-14,30.5,-7.5,23.48,18.98,28.26,,0.0,3.109
2025-08-14,30.5,-2.5,27.56,13.02,35.38,,0.0,4.994
2025-08-14,31.5,-7.5,24.73,19.5,29.72,,0.0,3.361
2025-08-14,31.5,-2.5,27.59,14.38,34.89,,0.0,4.785
2025-08-14,32.5,-7.5,26.49,26.03,33.5,,0.0,3.826
2025-08-14,32.5,-2.5,27.91,19.73,29.62,,0.0,3.332
2025-08-14,33.5,-7.5,25.59,66.96,26.59,,0.0,1.15
2025-08-14,33.5,-2.5,28.17,18.0,28.95,,0.0,3.275
2025-08-14,34.5,-7.5,24.24,93.84,24.92,,0.0,0.194
2025-08-14,34.5,-2.5,27.7,27.11,29.68,,0.0,3.036
2025-08-14,35.5,-7.5,22.34,88.84,24.81,,0.0,0.35
2025-08-14,35.5,-2.5,25.54,92.14,25.58,,0.0,0.258
2025-08-15,27.5,-7.5,26.51,12.6,36.37,,0.0,5.299
2025-08-15,27.5,-2.5,27.72,11.04,36.68,,0.0,5.485
2025-08-15,28.5,-7.5,25.93,13.15,35.89,,0.0,5.129
2025-08-15,28.5,-2.5,26.96,11.42,37.1,,0.0,5.588
2025-08-15,29.5,-7.5,24.57,13.53,37.36,,0.0,5.533
2025-08-15,29.5,-2.5,26.83,12.31,35.93,,0.0,5.19
2025-08-15,30.5,-7.5,21.28,23.59,27.37,,0.0,2.784
2025-08-15,30.5,-2.5,27.22,13.47,35.32,,0.0,4.952
2025-08-15,31.5,-7.5,19.95,23.75,29.81,,0.0,3.2
2025-08-15,31.5,-2.5,27.28,14.18,35.12,,0.0,4.857
2025-08-15,32.5,-7.5,24.88,33.39,33.48,,0.1,3.442
2025-08-15,32.5,-2.5,27.9,20.67,30.13,,0.0,3.391
2025-08-15,33.5,-7.5,20.95,78.22,25.97,,0.0,0.731
2025-08-15,33.5,-2.5,27.74,24.3,29.44,,0.0,3.11
2025-08-15,34.5,-7.5,20.28,92.18,24.73,,0.0,0.244
2025-08-15,34.5,-2.5,27.09,32.79,29.55,,0.0,2.779
2025-08-15,35.5,-7.5,23.73,94.04,24.29,,0.0,0.181
2025-08-15,35.5,-2.5,24.39,94.48,25.65,,0.0,0.182
2025-08-16,27.5,-7.5,27.52,9.23,36.85,,0.0,5.649
2025-08-16,27.5,-2.5,27.52,10.07,38.07,,0.0,5.98
2025-08-16,28.5,-7.5,25.86,11.39,36.2,,0.0,5.322
2025-08-16,28.5,-2.5,26.84,11.13,37.5,,0.0,5.73
2025-08-16,29.5,-7.5,25.06,15.19,38.2,,0.0,5.679
2025-08-16,29.5,-2.5,27.59,12.82,35.8,,0.0,5.123
2025-08-16,30.5,-7.5,23.97,25.41,28.22,,0.0,2.856
2025-08-16,30.5,-2.5,27.76,14.51,35.21,,0.0,4.863
2025-08-16,31.5,-7.5,23.35,24.98,30.44,,0.1,3.264
2025-08-16,31.5,-2.5,27.75,15.87,34.16,,0.0,4.515
2025-08-16,32.5,-7.5,25.65,25.92,36.19,,0.0,4.447
2025-08-16,32.5,-2.5,27.89,23.45,28.88,,0.0,3.045
2025-08-16,33.5,-7.5,23.84,68.12,28.71,,0.0,1.256
2025-08-16,33.5,-2.5,27.96,25.7,27.97,,0.0,2.803
2025-08-16,34.5,-7.5,23.58,87.6,25.99,,0.0,0.417
2025-08-16,34.5,-2.5,26.86,27.95,29.6,,0.0,2.988
2025-08-16,35.5,-7.5,22.1,83.47,25.59,,0.0,0.542
2025-08-16,35.5,-2.5,24.26,82.49,26.29,,0.0,0.599
2025-08-17,27.5,-7.5,26.9,12.63,36.69,,0.0,5.39
2025-08-17,27.5,-2.5,26.17,13.67,35.44,,0.0,4.973
2025-08-17,28.5,-7.5,25.72,14.24,37.11,,0.0,5.413
2025-08-17,28.5,-2.5,25.87,14.27,35.32,,0.0,4.906
2025-08-17,29.5,-7.5,25.4,15.32,38.71,,0.0,5.829
2025-08-17,29.5,-2.5,27.37,15.58,33.73,,0.0,4.423
2025-08-17,30.5,-7.5,22.64,27.62,27.9,,0.7,2.72
2025-08-17,30.5,-2.5,27.46,17.65,32.93,,0.0,4.126
2025-08-17,31.5,-7.5,26.23,24.26,30.67,,0.0,3.339
2025-08-17,31.5,-2.5,26.02,17.32,32.4,,0.0,4.021
2025-08-17,32.5,-7.5,24.8,27.76,35.7,,0.0,4.221
2025-08-17,32.5,-2.5,28.1,24.75,27.54,,0.0,2.769
2025-08-17,33.5,-7.5,25.17,65.02,29.41,,0.0,1.435
2025-08-17,33.5,-2.5,27.86,25.82,27.28,,0.0,2.688
2025-08-17,34.5,-7.5,24.87,86.9,26.01,,0.0,0.441
2025-08-17,34.5,-2.5,25.67,23.55,30.59,,0.0,3.355
2025-08-17,35.5,-7.5,24.52,86.27,25.15,,0.0,0.439
2025-08-17,35.5,-2.5,23.62,59.1,28.72,,0.0,1.612
2025-08-18,27.5,-7.5,26.73,13.26,34.69,,0.0,4.794
2025-08-18,27.5,-2.5,25.18,16.28,35.23,,0.0,4.767
2025-08-18,28.5,-7.5,26.04,13.98,35.12,,0.0,4.869
2025-08-18,28.5,-2.5,25.13,16.11,34.81,,0.0,4.667
2025-08-18,29.5,-7.5,25.75,16.28,37.32,,0.0,5.345
2025-08-18,29.5,-2.5,26.09,16.67,33.14,,0.0,4.225
2025-08-18,30.5,-7.5,22.35,28.22,27.07,,0.0,2.57
2025-08-18,30.5,-2.5,25.57,16.89,32.41,,0.0,4.044
2025-08-18,31.5,-7.5,25.6,25.97,30.11,,0.0,3.161
2025-08-18,31.5,-2.5,26.62,16.51,32.39,,0.0,4.058
2025-08-18,32.5,-7.5,26.11,41.01,32.72,,0.0,2.921
2025-08-18,32.5,-2.5,23.66,20.09,28.25,,0.0,3.065
2025-08-18,33.5,-7.5,24.2,77.55,26.31,,0.0,0.769
2025-08-18,33.5,-2.5,23.57,19.2,28.55,,0.0,3.153
2025-08-18,34.5,-7.5,23.5,91.91,25.07,,0.0,0.257
2025-08-18,34.5,-2.5,23.04,20.13,31.88,,0.0,3.772
2025-08-18,35.5,-7.5,23.04,81.27,25.18,,0.0,0.6
2025-08-18,35.5,-2.5,21.69,59.9,28.95,,0.0,1.602
2025-08-19,27.5,-7.5,25.08,12.3,35.36,,0.0,5.03
2025-08-19,27.5,-2.5,24.26,14.99,34.58,,0.0,4.67
2025-08-19,28.5,-7.5,26.21,11.35,35.61,,0.0,5.155
2025-08-19,28.5,-2.5,24.1,15.36,34.51,,0.0,4.632
2025-08-19,29.5,-7.5,26.4,11.08,36.84,,0.0,5.531
2025-08-19,29.5,-2.5,26.74,15.94,33.36,,0.0,4.314
2025-08-19,30.5,-7.5,25.07,21.6,27.77,,0.0,2.924
2025-08-19,30.5,-2.5,25.86,17.03,32.77,,0.0,4.12
2025-08-19,31.5,-7.5,26.74,27.86,28.08,,0.0,2.739
2025-08-19,31.5,-2.5,25.65,18.08,32.19,,0.0,3.937
2025-08-19,32.5,-7.5,26.63,48.39,28.03,,0.0,1.954
2025-08-19,32.5,-2.5,25.26,20.82,28.47,,0.0,3.076
2025-08-19,33.5,-7.5,26.2,76.12,23.68,,0.0,0.699
2025-08-19,33.5,-2.5,24.3,18.93,29.91,,0.0,3.422
2025-08-19,34.5,-7.5,26.68,78.16,24.0,,0.0,0.652
2025-08-19,34.5,-2.5,25.45,25.54,30.6,,0.0,3.27
2025-08-19,35.5,-7.5,26.86,79.92,23.35,,0.0,0.576
2025-08-19,35.5,-2.5,23.93,71.96,27.32,,0.0,1.019
2025-08-20,27.5,-7.5,24.55,11.72,35.16,,0.0,5.008
2025-08-20,27.5,-2.5,24.69,14.51,35.4,,0.0,4.914
2025-08-20,28.5,-7.5,24.6,11.7,35.07,,0.0,4.984
2025-08-20,28.5,-2.5,24.17,13.12,35.18,,0.0,4.934
2025-08-20,29.5,-7.5,25.79,11.41,36.13,,0.0,5.301
2025-08-20,29.5,-2.5,25.62,13.05,33.66,,0.0,4.538
2025-08-20,30.5,-7.5,27.02,20.52,27.55,,0.0,2.926
2025-08-20,30.5,-2.5,26.52,13.3,33.46,,0.0,4.475
2025-08-20,31.5,-7.5,27.47,28.53,26.77,,0.0,2.514
2025-08-20,31.5,-2.5,26.56,15.22,32.81,,0.0,4.219
2025-08-20,32.5,-7.5,27.67,50.56,25.97,,0.0,1.659
2025-08-20,32.5,-2.5,27.14,20.0,29.0,,0.0,3.204
2025-08-20,33.5,-7.5,27.08,75.88,22.53,,0.0,0.659
2025-08-20,33.5,-2.5,27.47,21.6,28.34,,0.0,3.023
2025-08-20,34.5,-7.5,25.63,79.8,23.32,,0.0,0.579
2025-08-20,34.5,-2.5,27.7,28.5,27.42,,0.0,2.613
2025-08-20,35.5,-7.5,25.8,79.68,22.9,,0.0,0.567
2025-08-20,35.5,-2.5,26.19,69.29,26.27,,0.0,1.049
2025-08-21,27.5,-7.5,22.5,12.28,37.11,,0.0,5.537
2025-08-21,27.5,-2.5,24.86,13.06,36.95,,0.0,5.44
2025-08-21,28.5,-7.5,23.75,11.73,36.81,,0.0,5.482
2025-08-21,28.5,-2.5,25.18,11.87,36.46,,0.0,5.369
2025-08-21,29.5,-7.5,25.27,11.53,37.59,,0.0,5.732
2025-08-21,29.5,-2.5,25.34,10.53,34.86,,0.0,4.992
2025-08-21,30.5,-7.5,25.7,17.6,27.55,,0.0,3.034
2025-08-21,30.5,-2.5,24.19,10.68,34.31,,0.0,4.834
2025-08-21,31.5,-7.5,26.89,19.73,27.93,,0.0,3.022
2025-08-21,31.5,-2.5,24.91,13.05,33.39,,0.0,4.47
2025-08-21,32.5,-7.5,27.6,46.96,27.57,,0.0,1.955
2025-08-21,32.5,-2.5,27.74,18.9,28.91,,0.0,3.232
2025-08-21,33.5,-7.5,26.96,74.29,23.14,,0.0,0.728
2025-08-21,33.5,-2.5,27.82,25.35,26.53,,0.0,2.589
2025-08-21,34.5,-7.5,26.28,76.63,23.7,,0.0,0.685
2025-08-21,34.5,-2.5,27.47,31.49,26.46,,0.0,2.366
2025-08-21,35.5,-7.5,26.81,76.37,23.1,,0.0,0.668
2025-08-21,35.5,-2.5,25.59,68.64,25.51,,0.0,1.024
2025-08-22,27.5,-7.5,24.02,16.51,36.49,,0.0,5.095
2025-08-22,27.5,-2.5,26.29,10.77,37.31,,0.0,5.694
2025-08-22,28.5,-7.5,22.97,16.11,36.06,,0.0,5.0
